loc,cases,deaths,date,Region,year
BATANES,0,0,10/12/2017,Region II-CAGAYAN VALLEY,2017
BATANES,0,0,17/12/2017,Region II-CAGAYAN VALLEY,2017
BATANES,0,0,24/12/2017,Region II-CAGAYAN VALLEY,2017
BATANES,0,0,31/12/2017,Region II-CAGAYAN VALLEY,2017
BATANGAS,89,0,8/1/2017,REGION IV-A-CALABARZON,2017
BATANGAS,61,0,15/01/2017,REGION IV-A-CALABARZON,2017
BATANGAS,39,0,22/01/2017,REGION IV-A-CALABARZON,2017
BATANGAS,48,1,29/01/2017,REGION IV-A-CALABARZON,2017
BATANGAS,42,0,5/2/2017,REGION IV-A-CALABARZON,2017
BATANGAS,40,0,12/2/2017,REGION IV-A-CALABARZON,2017
BATANGAS,36,0,19/02/2017,REGION IV-A-CALABARZON,2017
BATANGAS,40,0,26/02/2017,REGION IV-A-CALABARZON,2017
BATANGAS,34,1,5/3/2017,REGION IV-A-CALABARZON,2017
BATANGAS,31,0,12/3/2017,REGION IV-A-CALABARZON,2017
BATANGAS,28,0,19/03/2017,REGION IV-A-CALABARZON,2017
BATANGAS,20,0,26/03/2017,REGION IV-A-CALABARZON,2017
BATANGAS,19,0,2/4/2017,REGION IV-A-CALABARZON,2017
BATANGAS,18,0,9/4/2017,REGION IV-A-CALABARZON,2017
BATANGAS,10,0,16/04/2017,REGION IV-A-CALABARZON,2017
BATANGAS,15,0,23/04/2017,REGION IV-A-CALABARZON,2017
BATANGAS,18,0,30/04/2017,REGION IV-A-CALABARZON,2017
BATANGAS,17,0,7/5/2017,REGION IV-A-CALABARZON,2017
BATANGAS,20,0,14/05/2017,REGION IV-A-CALABARZON,2017
BATANGAS,18,1,21/05/2017,REGION IV-A-CALABARZON,2017
BATANGAS,26,0,28/05/2017,REGION IV-A-CALABARZON,2017
BATANGAS,34,1,4/6/2017,REGION IV-A-CALABARZON,2017
BATANGAS,43,0,11/6/2017,REGION IV-A-CALABARZON,2017
BATANGAS,56,0,18/06/2017,REGION IV-A-CALABARZON,2017
BATANGAS,92,0,25/06/2017,REGION IV-A-CALABARZON,2017
BATANGAS,109,0,2/7/2017,REGION IV-A-CALABARZON,2017
BATANGAS,129,0,9/7/2017,REGION IV-A-CALABARZON,2017
BATANGAS,137,0,16/07/2017,REGION IV-A-CALABARZON,2017
BATANGAS,123,0,23/07/2017,REGION IV-A-CALABARZON,2017
BATANGAS,159,1,30/07/2017,REGION IV-A-CALABARZON,2017
BATANGAS,150,1,6/8/2017,REGION IV-A-CALABARZON,2017
BATANGAS,163,0,13/08/2017,REGION IV-A-CALABARZON,2017
BATANGAS,187,3,20/08/2017,REGION IV-A-CALABARZON,2017
BATANGAS,191,1,27/08/2017,REGION IV-A-CALABARZON,2017
BATANGAS,189,0,3/9/2017,REGION IV-A-CALABARZON,2017
BATANGAS,175,0,10/9/2017,REGION IV-A-CALABARZON,2017
BATANGAS,120,0,17/09/2017,REGION IV-A-CALABARZON,2017
BATANGAS,155,0,24/09/2017,REGION IV-A-CALABARZON,2017
BATANGAS,126,0,1/10/2017,REGION IV-A-CALABARZON,2017
BATANGAS,112,1,8/10/2017,REGION IV-A-CALABARZON,2017
BATANGAS,118,1,15/10/2017,REGION IV-A-CALABARZON,2017
BATANGAS,108,1,22/10/2017,REGION IV-A-CALABARZON,2017
BATANGAS,120,3,29/10/2017,REGION IV-A-CALABARZON,2017
BATANGAS,120,2,5/11/2017,REGION IV-A-CALABARZON,2017
BATANGAS,134,0,12/11/2017,REGION IV-A-CALABARZON,2017
BATANGAS,104,2,19/11/2017,REGION IV-A-CALABARZON,2017
BATANGAS,135,2,26/11/2017,REGION IV-A-CALABARZON,2017
BATANGAS,106,0,3/12/2017,REGION IV-A-CALABARZON,2017
BATANGAS,122,1,10/12/2017,REGION IV-A-CALABARZON,2017
BATANGAS,92,0,17/12/2017,REGION IV-A-CALABARZON,2017
BATANGAS,64,0,24/12/2017,REGION IV-A-CALABARZON,2017
BATANGAS,62,1,31/12/2017,REGION IV-A-CALABARZON,2017
BULACAN,139,0,8/1/2017,REGION III-CENTRAL LUZON,2017
BULACAN,47,0,15/01/2017,REGION III-CENTRAL LUZON,2017
BULACAN,110,1,22/01/2017,REGION III-CENTRAL LUZON,2017
BULACAN,103,0,29/01/2017,REGION III-CENTRAL LUZON,2017
BULACAN,87,0,5/2/2017,REGION III-CENTRAL LUZON,2017
BULACAN,78,0,12/2/2017,REGION III-CENTRAL LUZON,2017
BULACAN,75,0,19/02/2017,REGION III-CENTRAL LUZON,2017
BULACAN,66,0,26/02/2017,REGION III-CENTRAL LUZON,2017
BULACAN,81,0,5/3/2017,REGION III-CENTRAL LUZON,2017
BULACAN,69,0,12/3/2017,REGION III-CENTRAL LUZON,2017
BULACAN,60,0,19/03/2017,REGION III-CENTRAL LUZON,2017
BULACAN,65,1,26/03/2017,REGION III-CENTRAL LUZON,2017
BULACAN,37,0,2/4/2017,REGION III-CENTRAL LUZON,2017
BULACAN,47,0,9/4/2017,REGION III-CENTRAL LUZON,2017
BULACAN,23,2,16/04/2017,REGION III-CENTRAL LUZON,2017
BULACAN,28,1,23/04/2017,REGION III-CENTRAL LUZON,2017
BULACAN,29,0,30/04/2017,REGION III-CENTRAL LUZON,2017
BULACAN,29,0,7/5/2017,REGION III-CENTRAL LUZON,2017
BULACAN,28,0,14/05/2017,REGION III-CENTRAL LUZON,2017
BULACAN,35,0,21/05/2017,REGION III-CENTRAL LUZON,2017
BULACAN,33,0,28/05/2017,REGION III-CENTRAL LUZON,2017
BULACAN,52,0,4/6/2017,REGION III-CENTRAL LUZON,2017
BULACAN,67,0,11/6/2017,REGION III-CENTRAL LUZON,2017
BULACAN,84,0,18/06/2017,REGION III-CENTRAL LUZON,2017
BULACAN,100,1,25/06/2017,REGION III-CENTRAL LUZON,2017
BULACAN,118,0,2/7/2017,REGION III-CENTRAL LUZON,2017
BULACAN,202,0,9/7/2017,REGION III-CENTRAL LUZON,2017
BULACAN,232,1,16/07/2017,REGION III-CENTRAL LUZON,2017
BULACAN,203,0,23/07/2017,REGION III-CENTRAL LUZON,2017
BULACAN,266,0,30/07/2017,REGION III-CENTRAL LUZON,2017
BULACAN,206,0,6/8/2017,REGION III-CENTRAL LUZON,2017
BULACAN,454,3,13/08/2017,REGION III-CENTRAL LUZON,2017
BULACAN,400,1,20/08/2017,REGION III-CENTRAL LUZON,2017
BULACAN,282,2,27/08/2017,REGION III-CENTRAL LUZON,2017
BULACAN,267,1,3/9/2017,REGION III-CENTRAL LUZON,2017
BULACAN,313,0,10/9/2017,REGION III-CENTRAL LUZON,2017
BULACAN,253,0,17/09/2017,REGION III-CENTRAL LUZON,2017
BULACAN,179,1,24/09/2017,REGION III-CENTRAL LUZON,2017
BULACAN,45,0,1/10/2017,REGION III-CENTRAL LUZON,2017
BULACAN,171,0,8/10/2017,REGION III-CENTRAL LUZON,2017
BULACAN,173,0,15/10/2017,REGION III-CENTRAL LUZON,2017
BULACAN,158,0,22/10/2017,REGION III-CENTRAL LUZON,2017
BULACAN,161,1,29/10/2017,REGION III-CENTRAL LUZON,2017
BULACAN,168,0,5/11/2017,REGION III-CENTRAL LUZON,2017
BULACAN,150,0,12/11/2017,REGION III-CENTRAL LUZON,2017
BULACAN,151,0,19/11/2017,REGION III-CENTRAL LUZON,2017
BULACAN,128,1,26/11/2017,REGION III-CENTRAL LUZON,2017
BULACAN,100,1,3/12/2017,REGION III-CENTRAL LUZON,2017
BULACAN,130,0,10/12/2017,REGION III-CENTRAL LUZON,2017
BULACAN,139,2,17/12/2017,REGION III-CENTRAL LUZON,2017
BULACAN,84,0,24/12/2017,REGION III-CENTRAL LUZON,2017
BULACAN,26,1,31/12/2017,REGION III-CENTRAL LUZON,2017
CAGAYAN,29,0,8/1/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,36,0,15/01/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,36,0,22/01/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,26,0,29/01/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,18,0,5/2/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,4,0,12/2/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,4,0,19/02/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,10,0,26/02/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,18,0,5/3/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,12,0,12/3/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,8,0,19/03/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,11,0,26/03/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,4,1,2/4/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,6,0,9/4/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,3,0,16/04/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,3,0,23/04/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,6,0,30/04/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,7,1,7/5/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,2,0,14/05/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,7,0,21/05/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,4,0,28/05/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,5,0,4/6/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,8,0,11/6/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,14,0,18/06/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,6,0,25/06/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,8,0,2/7/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,17,0,9/7/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,23,0,16/07/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,38,0,23/07/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,42,0,30/07/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,46,0,6/8/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,70,1,13/08/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,55,1,20/08/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,66,3,27/08/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,57,0,3/9/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,79,0,10/9/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,62,1,17/09/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,67,0,24/09/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,74,0,1/10/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,91,2,8/10/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,84,2,15/10/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,45,3,22/10/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,79,0,29/10/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,61,0,5/11/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,29,0,12/11/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,61,0,19/11/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,51,0,26/11/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,37,0,3/12/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,31,0,10/12/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,21,0,17/12/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,8,0,24/12/2017,Region II-CAGAYAN VALLEY,2017
CAGAYAN,13,0,31/12/2017,Region II-CAGAYAN VALLEY,2017
CAMARINES NORTE,3,0,8/1/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,0,0,15/01/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,1,0,22/01/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,0,0,29/01/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,4,0,5/2/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,4,0,12/2/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,4,0,19/02/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,1,0,26/02/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,1,0,5/3/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,1,0,12/3/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,1,0,19/03/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,0,0,26/03/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,3,0,2/4/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,2,0,9/4/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,3,0,16/04/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,3,0,23/04/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,1,0,30/04/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,0,0,7/5/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,1,0,14/05/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,0,0,21/05/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,1,0,28/05/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,0,0,4/6/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,0,0,11/6/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,6,0,18/06/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,3,0,25/06/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,2,0,2/7/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,8,1,9/7/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,6,0,16/07/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,10,0,23/07/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,1,0,30/07/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,8,0,6/8/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,9,0,13/08/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,10,0,20/08/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,10,0,27/08/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,8,0,3/9/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,11,0,10/9/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,4,0,17/09/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,9,0,24/09/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,12,0,1/10/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,4,0,8/10/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,4,0,15/10/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,1,0,22/10/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,7,0,29/10/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,4,0,5/11/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,3,0,12/11/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,3,0,19/11/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,10,1,26/11/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,9,0,3/12/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,5,1,10/12/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,9,0,17/12/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,0,0,24/12/2017,REGION V-BICOL REGION,2017
CAMARINES NORTE,2,0,31/12/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,14,0,8/1/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,9,0,15/01/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,25,0,22/01/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,9,0,29/01/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,19,0,5/2/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,14,1,12/2/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,12,0,19/02/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,11,0,26/02/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,11,0,5/3/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,11,0,12/3/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,2,0,19/03/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,1,0,26/03/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,8,0,2/4/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,5,0,9/4/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,5,1,16/04/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,2,0,23/04/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,4,0,30/04/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,5,0,7/5/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,1,0,14/05/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,7,0,21/05/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,6,0,28/05/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,12,0,4/6/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,15,0,11/6/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,14,0,18/06/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,21,0,25/06/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,28,0,2/7/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,20,0,9/7/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,49,0,16/07/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,38,0,23/07/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,52,0,30/07/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,48,0,6/8/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,70,1,13/08/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,61,1,20/08/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,45,0,27/08/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,49,0,3/9/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,50,0,10/9/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,55,0,17/09/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,48,1,24/09/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,24,0,1/10/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,58,0,8/10/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,75,1,15/10/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,47,1,22/10/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,59,0,29/10/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,37,1,5/11/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,20,1,12/11/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,31,0,19/11/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,26,0,26/11/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,28,0,3/12/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,52,0,10/12/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,27,1,17/12/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,8,1,24/12/2017,REGION V-BICOL REGION,2017
CAMARINES SUR,3,0,31/12/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,8/1/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,15/01/2017,REGION V-BICOL REGION,2017
CATANDUANES,2,0,22/01/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,29/01/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,5/2/2017,REGION V-BICOL REGION,2017
CATANDUANES,2,0,12/2/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,19/02/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,26/02/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,5/3/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,12/3/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,19/03/2017,REGION V-BICOL REGION,2017
CATANDUANES,3,0,26/03/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,2/4/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,9/4/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,16/04/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,23/04/2017,REGION V-BICOL REGION,2017
CATANDUANES,3,0,30/04/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,7/5/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,14/05/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,21/05/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,28/05/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,4/6/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,11/6/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,18/06/2017,REGION V-BICOL REGION,2017
CATANDUANES,3,0,25/06/2017,REGION V-BICOL REGION,2017
CATANDUANES,4,0,2/7/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,9/7/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,16/07/2017,REGION V-BICOL REGION,2017
CATANDUANES,2,0,23/07/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,30/07/2017,REGION V-BICOL REGION,2017
CATANDUANES,2,0,6/8/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,13/08/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,20/08/2017,REGION V-BICOL REGION,2017
CATANDUANES,2,0,27/08/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,3/9/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,10/9/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,17/09/2017,REGION V-BICOL REGION,2017
CATANDUANES,2,0,24/09/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,1/10/2017,REGION V-BICOL REGION,2017
CATANDUANES,3,0,8/10/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,15/10/2017,REGION V-BICOL REGION,2017
CATANDUANES,3,0,22/10/2017,REGION V-BICOL REGION,2017
CATANDUANES,5,1,29/10/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,5/11/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,12/11/2017,REGION V-BICOL REGION,2017
CATANDUANES,2,0,19/11/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,26/11/2017,REGION V-BICOL REGION,2017
CATANDUANES,1,0,3/12/2017,REGION V-BICOL REGION,2017
CATANDUANES,4,0,10/12/2017,REGION V-BICOL REGION,2017
CATANDUANES,3,0,17/12/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,24/12/2017,REGION V-BICOL REGION,2017
CATANDUANES,0,0,31/12/2017,REGION V-BICOL REGION,2017
CAVITE,128,2,8/1/2017,REGION IV-A-CALABARZON,2017
CAVITE,130,1,15/01/2017,REGION IV-A-CALABARZON,2017
CAVITE,98,0,22/01/2017,REGION IV-A-CALABARZON,2017
CAVITE,97,0,29/01/2017,REGION IV-A-CALABARZON,2017
CAVITE,75,0,5/2/2017,REGION IV-A-CALABARZON,2017
CAVITE,97,0,12/2/2017,REGION IV-A-CALABARZON,2017
CAVITE,72,3,19/02/2017,REGION IV-A-CALABARZON,2017
CAVITE,91,0,26/02/2017,REGION IV-A-CALABARZON,2017
CAVITE,59,0,5/3/2017,REGION IV-A-CALABARZON,2017
CAVITE,63,1,12/3/2017,REGION IV-A-CALABARZON,2017
CAVITE,49,0,19/03/2017,REGION IV-A-CALABARZON,2017
CAVITE,39,0,26/03/2017,REGION IV-A-CALABARZON,2017
CAVITE,46,0,2/4/2017,REGION IV-A-CALABARZON,2017
CAVITE,33,0,9/4/2017,REGION IV-A-CALABARZON,2017
CAVITE,26,0,16/04/2017,REGION IV-A-CALABARZON,2017
CAVITE,25,0,23/04/2017,REGION IV-A-CALABARZON,2017
CAVITE,28,0,30/04/2017,REGION IV-A-CALABARZON,2017
CAVITE,25,0,7/5/2017,REGION IV-A-CALABARZON,2017
CAVITE,30,0,14/05/2017,REGION IV-A-CALABARZON,2017
CAVITE,22,0,21/05/2017,REGION IV-A-CALABARZON,2017
CAVITE,19,0,28/05/2017,REGION IV-A-CALABARZON,2017
CAVITE,20,0,4/6/2017,REGION IV-A-CALABARZON,2017
CAVITE,20,0,11/6/2017,REGION IV-A-CALABARZON,2017
CAVITE,53,0,18/06/2017,REGION IV-A-CALABARZON,2017
CAVITE,60,2,25/06/2017,REGION IV-A-CALABARZON,2017
CAVITE,78,0,2/7/2017,REGION IV-A-CALABARZON,2017
CAVITE,111,0,9/7/2017,REGION IV-A-CALABARZON,2017
CAVITE,133,0,16/07/2017,REGION IV-A-CALABARZON,2017
CAVITE,186,0,23/07/2017,REGION IV-A-CALABARZON,2017
CAVITE,164,0,30/07/2017,REGION IV-A-CALABARZON,2017
CAVITE,172,0,6/8/2017,REGION IV-A-CALABARZON,2017
CAVITE,187,4,13/08/2017,REGION IV-A-CALABARZON,2017
CAVITE,198,2,20/08/2017,REGION IV-A-CALABARZON,2017
CAVITE,205,0,27/08/2017,REGION IV-A-CALABARZON,2017
CAVITE,127,0,3/9/2017,REGION IV-A-CALABARZON,2017
CAVITE,174,0,10/9/2017,REGION IV-A-CALABARZON,2017
CAVITE,147,0,17/09/2017,REGION IV-A-CALABARZON,2017
CAVITE,166,0,24/09/2017,REGION IV-A-CALABARZON,2017
CAVITE,166,4,1/10/2017,REGION IV-A-CALABARZON,2017
CAVITE,145,0,8/10/2017,REGION IV-A-CALABARZON,2017
CAVITE,156,1,15/10/2017,REGION IV-A-CALABARZON,2017
CAVITE,187,0,22/10/2017,REGION IV-A-CALABARZON,2017
CAVITE,211,2,29/10/2017,REGION IV-A-CALABARZON,2017
CAVITE,216,3,5/11/2017,REGION IV-A-CALABARZON,2017
CAVITE,211,2,12/11/2017,REGION IV-A-CALABARZON,2017
CAVITE,189,4,19/11/2017,REGION IV-A-CALABARZON,2017
CAVITE,272,0,26/11/2017,REGION IV-A-CALABARZON,2017
CAVITE,268,0,3/12/2017,REGION IV-A-CALABARZON,2017
CAVITE,273,0,10/12/2017,REGION IV-A-CALABARZON,2017
CAVITE,277,2,17/12/2017,REGION IV-A-CALABARZON,2017
CAVITE,202,0,24/12/2017,REGION IV-A-CALABARZON,2017
CAVITE,177,0,31/12/2017,REGION IV-A-CALABARZON,2017
DAGUPAN CITY,6,0,8/1/2017,Region I-ILOCOS REGION,2017
DAGUPAN CITY,4,0,15/01/2017,Region I-ILOCOS REGION,2017
DAGUPAN CITY,3,0,22/01/2017,Region I-ILOCOS REGION,2017
DAGUPAN CITY,7,0,29/01/2017,Region I-ILOCOS REGION,2017
DAGUPAN CITY,2,0,5/2/2017,Region I-ILOCOS REGION,2017
DAGUPAN CITY,4,0,12/2/2017,Region I-ILOCOS REGION,2017
DAGUPAN CITY,4,0,19/02/2017,Region I-ILOCOS REGION,2017
DAGUPAN CITY,2,0,26/02/2017,Region I-ILOCOS REGION,2017
DAGUPAN CITY,3,1,5/3/2017,Region I-ILOCOS REGION,2017
DAGUPAN CITY,6,0,12/3/2017,Region I-ILOCOS REGION,2017
DAGUPAN CITY,2,0,19/03/2017,Region I-ILOCOS REGION,2017
DAGUPAN CITY,1,0,26/03/2017,Region I-ILOCOS REGION,2017
DAGUPAN CITY,4,0,2/4/2017,Region I-ILOCOS REGION,2017
